Time,emr-header-1/used,emr-worker-1/used,emr-worker-10/used,emr-worker-11/used,emr-worker-12/used,emr-worker-13/used,emr-worker-14/used,emr-worker-15/used,emr-worker-16/used,emr-worker-17/used,emr-worker-18/used,emr-worker-19/used,emr-worker-2/used,emr-worker-20/used,emr-worker-21/used,emr-worker-22/used,emr-worker-23/used,emr-worker-24/used,emr-worker-25/used,emr-worker-26/used,emr-worker-27/used,emr-worker-28/used,emr-worker-29/used,emr-worker-3/used,emr-worker-30/used,emr-worker-31/used,emr-worker-32/used,emr-worker-33/used,emr-worker-34/used,emr-worker-35/used,emr-worker-36/used,emr-worker-37/used,emr-worker-38/used,emr-worker-39/used,emr-worker-4/used,emr-worker-40/used,emr-worker-41/used,emr-worker-42/used,emr-worker-43/used,emr-worker-44/used,emr-worker-45/used,emr-worker-46/used,emr-worker-47/used,emr-worker-48/used,emr-worker-49/used,emr-worker-5/used,emr-worker-50/used,emr-worker-51/used,emr-worker-52/used,emr-worker-53/used,emr-worker-54/used,emr-worker-55/used,emr-worker-56/used,emr-worker-57/used,emr-worker-58/used,emr-worker-59/used,emr-worker-6/used,emr-worker-60/used,emr-worker-7/used,emr-worker-8/used,emr-worker-9/used,,,,,,
14:06:45,10281799680.00 ,3337240576.00 ,3236360192.00 ,3201900544.00 ,3145338880.00 ,3179364352.00 ,3226427392.00 ,3189493760.00 ,3156238336.00 ,3138072576.00 ,3146665984.00 ,3140730880.00 ,3053830144.00 ,3157618688.00 ,3164377088.00 ,3188727808.00 ,3217162240.00 ,3141763072.00 ,3109138432.00 ,3197079552.00 ,3162284032.00 ,3179089920.00 ,3207532544.00 ,3203547136.00 ,3183165440.00 ,3192315904.00 ,3238797312.00 ,3190300672.00 ,3096281088.00 ,3181920256.00 ,3154874368.00 ,3196854272.00 ,3149742080.00 ,3155341312.00 ,3002527744.00 ,3197648896.00 ,3243040768.00 ,3196137472.00 ,3240288256.00 ,3188699136.00 ,8074076160.00 ,3020341248.00 ,7998246912.00 ,3199639552.00 ,7752544256.00 ,3200282624.00 ,6717300736.00 ,3214204928.00 ,2943528960.00 ,3167174656.00 ,3305594880.00 ,3198263296.00 ,3199815680.00 ,3236585472.00 ,3177816064.00 ,3175677952.00 ,3158654976.00 ,7870697472.00 ,3197730816.00 ,3256532992.00 ,3121647616.00 ,,223356076032.00 ,,,,
14:07:00,10276249600.00 ,3345113088.00 ,4193665024.00 ,7267119104.00 ,6739918848.00 ,7132831744.00 ,7214809088.00 ,7195090944.00 ,6666878976.00 ,7170641920.00 ,7375826944.00 ,6659878912.00 ,3052101632.00 ,6580199424.00 ,6611316736.00 ,6696587264.00 ,7195897856.00 ,7139934208.00 ,7264923648.00 ,7117258752.00 ,7171649536.00 ,6588686336.00 ,6720393216.00 ,7125008384.00 ,7172898816.00 ,6785269760.00 ,6551785472.00 ,6583623680.00 ,7276367872.00 ,7406063616.00 ,7102021632.00 ,7177699328.00 ,7152611328.00 ,6673956864.00 ,5864534016.00 ,6779035648.00 ,7456878592.00 ,6709542912.00 ,6870814720.00 ,7127564288.00 ,8290414592.00 ,6950526976.00 ,8081436672.00 ,6685585408.00 ,7945531392.00 ,7173144576.00 ,7010664448.00 ,7424622592.00 ,6448029696.00 ,7146577920.00 ,7275954176.00 ,6776745984.00 ,6777905152.00 ,7187025920.00 ,6775603200.00 ,7146119168.00 ,6727544832.00 ,8097931264.00 ,6702657536.00 ,6236516352.00 ,7109955584.00 ,,421163143168.00 ,,,,
14:07:15,10288529408.00 ,7988879360.00 ,6121058304.00 ,8075489280.00 ,7954812928.00 ,7984746496.00 ,8039690240.00 ,8013623296.00 ,7940026368.00 ,7940333568.00 ,7949647872.00 ,7767461888.00 ,7609720832.00 ,7726866432.00 ,7750234112.00 ,7839838208.00 ,8024899584.00 ,7754997760.00 ,7895175168.00 ,7858610176.00 ,7980478464.00 ,7848419328.00 ,7989153792.00 ,7847657472.00 ,8029376512.00 ,7864270848.00 ,7922081792.00 ,7867392000.00 ,7923015680.00 ,8073302016.00 ,7886376960.00 ,8022835200.00 ,7904858112.00 ,7776481280.00 ,7658250240.00 ,8002576384.00 ,8064012288.00 ,8091508736.00 ,7895879680.00 ,7818412032.00 ,8476155904.00 ,7883317248.00 ,8617603072.00 ,7854583808.00 ,8131457024.00 ,8013889536.00 ,7950827520.00 ,8011751424.00 ,7592878080.00 ,7746125824.00 ,7958990848.00 ,7830020096.00 ,7883993088.00 ,8050122752.00 ,7917883392.00 ,7961579520.00 ,7806779392.00 ,8342511616.00 ,7834427392.00 ,7875629056.00 ,7870578688.00 ,,484602085376.00 ,,,,
14:07:30,10283266048.00 ,8196005888.00 ,6752305152.00 ,8190054400.00 ,8053968896.00 ,8094101504.00 ,8127471616.00 ,8130031616.00 ,8026542080.00 ,8047132672.00 ,8041291776.00 ,7923544064.00 ,7898439680.00 ,7915307008.00 ,7906283520.00 ,7980457984.00 ,8134139904.00 ,7960399872.00 ,7997997056.00 ,8009973760.00 ,7995248640.00 ,8000765952.00 ,8083464192.00 ,8011730944.00 ,8133337088.00 ,8102764544.00 ,8177606656.00 ,8130879488.00 ,8028827648.00 ,8183869440.00 ,8057585664.00 ,8109162496.00 ,7951577088.00 ,7904862208.00 ,7811952640.00 ,8108351488.00 ,8172216320.00 ,8208195584.00 ,8133742592.00 ,7980163072.00 ,8481435648.00 ,7889375232.00 ,8624869376.00 ,8090198016.00 ,8139513856.00 ,8019922944.00 ,7955886080.00 ,8111566848.00 ,7747563520.00 ,7900979200.00 ,8152522752.00 ,8086327296.00 ,8125296640.00 ,8157773824.00 ,8034439168.00 ,8052117504.00 ,7964545024.00 ,8358166528.00 ,8103387136.00 ,8039550976.00 ,7965470720.00 ,,492955926528.00 ,,,,
14:07:45,10279264256.00 ,8298917888.00 ,7733985280.00 ,8193089536.00 ,8073261056.00 ,8101498880.00 ,8136843264.00 ,8119201792.00 ,8141176832.00 ,8053362688.00 ,8047546368.00 ,8037863424.00 ,7983898624.00 ,8012746752.00 ,7955521536.00 ,8089456640.00 ,8133165056.00 ,7969341440.00 ,8011681792.00 ,8126734336.00 ,8098455552.00 ,8111943680.00 ,8201916416.00 ,8114651136.00 ,8138825728.00 ,8113319936.00 ,8182251520.00 ,8133361664.00 ,8034684928.00 ,8190111744.00 ,8075128832.00 ,8113520640.00 ,7961329664.00 ,7994806272.00 ,7918972928.00 ,8119308288.00 ,8168939520.00 ,8212754432.00 ,8143556608.00 ,8087306240.00 ,8481554432.00 ,8004419584.00 ,8631713792.00 ,8096792576.00 ,8145461248.00 ,8114900992.00 ,7961563136.00 ,8103985152.00 ,7861592064.00 ,7997677568.00 ,8164089856.00 ,8081121280.00 ,8142991360.00 ,8167948288.00 ,8039829504.00 ,8056614912.00 ,8076722176.00 ,8359755776.00 ,8100917248.00 ,8134070272.00 ,7973228544.00 ,,496310652928.00 ,,,,
14:08:00,10287132672.00 ,8299327488.00 ,7970185216.00 ,8247353344.00 ,8070782976.00 ,8105287680.00 ,8140197888.00 ,8118059008.00 ,8143347712.00 ,8102187008.00 ,8048041984.00 ,8038055936.00 ,7985631232.00 ,7997472768.00 ,7958626304.00 ,8089714688.00 ,8132898816.00 ,7972024320.00 ,8011735040.00 ,8114241536.00 ,8084623360.00 ,8109072384.00 ,8196292608.00 ,8114507776.00 ,8142323712.00 ,8114032640.00 ,8182136832.00 ,8133124096.00 ,8032169984.00 ,8188293120.00 ,8074756096.00 ,8115589120.00 ,7974608896.00 ,7998402560.00 ,7921418240.00 ,8121430016.00 ,8168960000.00 ,8214429696.00 ,8154124288.00 ,8085032960.00 ,8483057664.00 ,8007417856.00 ,8633430016.00 ,8103161856.00 ,8145960960.00 ,8112328704.00 ,7967563776.00 ,8107749376.00 ,7860121600.00 ,7997444096.00 ,8164511744.00 ,8086798336.00 ,8151502848.00 ,8169250816.00 ,8036843520.00 ,8056459264.00 ,8079032320.00 ,8363622400.00 ,8099119104.00 ,8135507968.00 ,7974903808.00 ,,496693420032.00 ,,,,
14:08:15,10268282880.00 ,8306745344.00 ,7997612032.00 ,8245141504.00 ,8110870528.00 ,8156766208.00 ,8185114624.00 ,8172609536.00 ,8140419072.00 ,8097579008.00 ,8091561984.00 ,8039198720.00 ,7986855936.00 ,7995543552.00 ,7955324928.00 ,8143319040.00 ,8185241600.00 ,7968129024.00 ,8012009472.00 ,8118431744.00 ,8083103744.00 ,8110182400.00 ,8243552256.00 ,8113639424.00 ,8198889472.00 ,8159567872.00 ,8235745280.00 ,8178671616.00 ,8084766720.00 ,8202592256.00 ,8135266304.00 ,8165294080.00 ,7961329664.00 ,7993987072.00 ,7928291328.00 ,8176533504.00 ,8173072384.00 ,8376246272.00 ,8192835584.00 ,8133566464.00 ,8490057728.00 ,8018739200.00 ,8630345728.00 ,8145580032.00 ,8150401024.00 ,8115003392.00 ,7960264704.00 ,8150958080.00 ,7859896320.00 ,7996755968.00 ,8219721728.00 ,8091303936.00 ,8192253952.00 ,8215785472.00 ,8087801856.00 ,8060506112.00 ,8080449536.00 ,8360030208.00 ,8151379968.00 ,8134860800.00 ,8036093952.00 ,,498172080128.00 ,,,,
14:08:30,10270806016.00 ,8351219712.00 ,8024252416.00 ,8282992640.00 ,8114429952.00 ,8165969920.00 ,8193073152.00 ,8203898880.00 ,8257495040.00 ,8117260288.00 ,8095092736.00 ,8097300480.00 ,8042356736.00 ,8063492096.00 ,7958437888.00 ,8151715840.00 ,8193699840.00 ,8000229376.00 ,8006844416.00 ,8122863616.00 ,8111054848.00 ,8111415296.00 ,8281899008.00 ,8194887680.00 ,8208142336.00 ,8177528832.00 ,8234012672.00 ,8178483200.00 ,8094556160.00 ,8298549248.00 ,8126984192.00 ,8171003904.00 ,7983923200.00 ,8008597504.00 ,7988211712.00 ,8167874560.00 ,8205467648.00 ,8385724416.00 ,8198725632.00 ,8139104256.00 ,8487858176.00 ,8113045504.00 ,8656961536.00 ,8144277504.00 ,8144203776.00 ,8127483904.00 ,7985602560.00 ,8172666880.00 ,7933702144.00 ,8000737280.00 ,8221454336.00 ,8084754432.00 ,8209010688.00 ,8234799104.00 ,8100216832.00 ,8081678336.00 ,8077938688.00 ,8375099392.00 ,8151969792.00 ,8188747776.00 ,8039346176.00 ,,499511132160.00 ,,,,
14:08:45,9907646464.00 ,2940633088.00 ,2779860992.00 ,2782371840.00 ,2731560960.00 ,2770919424.00 ,2801479680.00 ,2771001344.00 ,2772660224.00 ,2708037632.00 ,2717466624.00 ,2716241920.00 ,2645516288.00 ,2715123712.00 ,2725801984.00 ,2776817664.00 ,2819186688.00 ,2746839040.00 ,2670981120.00 ,2770829312.00 ,2740973568.00 ,2752827392.00 ,2767917056.00 ,2780405760.00 ,2769317888.00 ,2772451328.00 ,2826108928.00 ,2758754304.00 ,2682818560.00 ,2762657792.00 ,2739511296.00 ,2765901824.00 ,2735013888.00 ,2737778688.00 ,2593251328.00 ,2791165952.00 ,2802847744.00 ,2776928256.00 ,2820972544.00 ,2771697664.00 ,2815766528.00 ,2590683136.00 ,2751258624.00 ,2754605056.00 ,2580922368.00 ,2767949824.00 ,2578030592.00 ,2797912064.00 ,2519724032.00 ,2725662720.00 ,2876448768.00 ,2756382720.00 ,2789105664.00 ,2814881792.00 ,2753077248.00 ,2746900480.00 ,2761175040.00 ,2726371328.00 ,2780659712.00 ,2837827584.00 ,2700406784.00 ,,174846029824.00 ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10288529408.00 ,8351219712.00 ,8024252416.00 ,8282992640.00 ,8114429952.00 ,8165969920.00 ,8193073152.00 ,8203898880.00 ,8257495040.00 ,8117260288.00 ,8095092736.00 ,8097300480.00 ,8042356736.00 ,8063492096.00 ,7958626304.00 ,8151715840.00 ,8193699840.00 ,8000229376.00 ,8012009472.00 ,8126734336.00 ,8111054848.00 ,8111943680.00 ,8281899008.00 ,8194887680.00 ,8208142336.00 ,8177528832.00 ,8235745280.00 ,8178671616.00 ,8094556160.00 ,8298549248.00 ,8135266304.00 ,8171003904.00 ,7983923200.00 ,8008597504.00 ,7988211712.00 ,8176533504.00 ,8205467648.00 ,8385724416.00 ,8198725632.00 ,8139104256.00 ,8490057728.00 ,8113045504.00 ,8656961536.00 ,8145580032.00 ,8150401024.00 ,8127483904.00 ,7985602560.00 ,8172666880.00 ,7933702144.00 ,8000737280.00 ,8221454336.00 ,8091303936.00 ,8209010688.00 ,8234799104.00 ,8100216832.00 ,8081678336.00 ,8080449536.00 ,8375099392.00 ,8151969792.00 ,8188747776.00 ,8039346176.00 ,,499576229888.00 ,,499576229888.00 ,503041990656.00 ,1002618220544.00 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174677041152.00 ,171870695424.00 ,346547736576.00 
14:09:00,9714065408.00 ,2938257408.00 ,2776981504.00 ,2780962816.00 ,2730647552.00 ,2768928768.00 ,2799955968.00 ,2769489920.00 ,2769948672.00 ,2707042304.00 ,2714882048.00 ,2714931200.00 ,2648719360.00 ,2714955776.00 ,2723876864.00 ,2775748608.00 ,2819137536.00 ,2743709696.00 ,2671800320.00 ,2771144704.00 ,2738790400.00 ,2750455808.00 ,2767130624.00 ,2778656768.00 ,2769096704.00 ,2766348288.00 ,2825854976.00 ,2758598656.00 ,2679189504.00 ,2760282112.00 ,2736496640.00 ,2770337792.00 ,2736033792.00 ,2732937216.00 ,2591870976.00 ,2789601280.00 ,2804137984.00 ,2776756224.00 ,2819600384.00 ,2770710528.00 ,2814119936.00 ,2587013120.00 ,2751561728.00 ,2755194880.00 ,2581561344.00 ,2764066816.00 ,2571726848.00 ,2798661632.00 ,2529460224.00 ,2726490112.00 ,2874851328.00 ,2755571712.00 ,2788884480.00 ,2815025152.00 ,2751918080.00 ,2743898112.00 ,2756792320.00 ,2725527552.00 ,2777587712.00 ,2834505728.00 ,2696208384.00 ,,174578700288.00 ,,,,625677.57 
14:09:15,9719238656.00 ,2932994048.00 ,2778267648.00 ,2781233152.00 ,2730864640.00 ,2768723968.00 ,2798571520.00 ,2772168704.00 ,2771750912.00 ,2708434944.00 ,2718601216.00 ,2715996160.00 ,2644611072.00 ,2714578944.00 ,2723487744.00 ,2776420352.00 ,2818121728.00 ,2748129280.00 ,2673025024.00 ,2772041728.00 ,2740183040.00 ,2752425984.00 ,2766430208.00 ,2778599424.00 ,2785693696.00 ,2770173952.00 ,2823970816.00 ,2758017024.00 ,2679828480.00 ,2762461184.00 ,2738872320.00 ,2772611072.00 ,2736263168.00 ,2729578496.00 ,2591973376.00 ,2788556800.00 ,2803322880.00 ,2775851008.00 ,2818883584.00 ,2773774336.00 ,2815860736.00 ,2589741056.00 ,2758275072.00 ,2766196736.00 ,2580652032.00 ,2765836288.00 ,2572558336.00 ,2800369664.00 ,2519240704.00 ,2729398272.00 ,2877599744.00 ,2766249984.00 ,2787086336.00 ,2814947328.00 ,2753470464.00 ,2746978304.00 ,2757197824.00 ,2733993984.00 ,2779279360.00 ,2835906560.00 ,2701619200.00 ,,174667190272.00 ,,,,
14:09:30,9715056640.00 ,2935439360.00 ,2778165248.00 ,2779385856.00 ,2735394816.00 ,2767433728.00 ,2795712512.00 ,2766430208.00 ,2770857984.00 ,2704834560.00 ,2715820032.00 ,2716717056.00 ,2643283968.00 ,2729066496.00 ,2722873344.00 ,2773270528.00 ,2817028096.00 ,2747432960.00 ,2670379008.00 ,2766843904.00 ,2735304704.00 ,2751041536.00 ,2767802368.00 ,2777178112.00 ,2768904192.00 ,2767638528.00 ,2825355264.00 ,2757169152.00 ,2678857728.00 ,2764091392.00 ,2734170112.00 ,2768232448.00 ,2734948352.00 ,2731696128.00 ,2602233856.00 ,2786250752.00 ,2800824320.00 ,2773663744.00 ,2816774144.00 ,2773311488.00 ,2815246336.00 ,2590449664.00 ,2754609152.00 ,2764140544.00 ,2587467776.00 ,2764746752.00 ,2567901184.00 ,2797969408.00 ,2519728128.00 ,2727583744.00 ,2872987648.00 ,2756915200.00 ,2787573760.00 ,2812137472.00 ,2749313024.00 ,2767794176.00 ,2758180864.00 ,2734669824.00 ,2778718208.00 ,2840072192.00 ,2702172160.00 ,,174617251840.00 ,,,,
14:09:45,9715200000.00 ,2942439424.00 ,2777243648.00 ,2782801920.00 ,2734944256.00 ,2766630912.00 ,2796535808.00 ,2767134720.00 ,2768809984.00 ,2707054592.00 ,2717384704.00 ,2714877952.00 ,2642984960.00 ,2713169920.00 ,2723774464.00 ,2775777280.00 ,2818965504.00 ,2747711488.00 ,2675318784.00 ,2770313216.00 ,2740002816.00 ,2752950272.00 ,2766622720.00 ,2779656192.00 ,2771349504.00 ,2770116608.00 ,2826792960.00 ,2764754944.00 ,2681950208.00 ,2764197888.00 ,2737672192.00 ,2768576512.00 ,2736746496.00 ,2730270720.00 ,2589605888.00 ,2786222080.00 ,2800959488.00 ,2773331968.00 ,2816790528.00 ,2778701824.00 ,2817060864.00 ,2590048256.00 ,2760417280.00 ,2766532608.00 ,2592821248.00 ,2765721600.00 ,2571640832.00 ,2797391872.00 ,2524069888.00 ,2736869376.00 ,2875375616.00 ,2755284992.00 ,2787500032.00 ,2814496768.00 ,2752512000.00 ,2752876544.00 ,2757120000.00 ,2732711936.00 ,2779553792.00 ,2838011904.00 ,2703200256.00 ,,174667563008.00 ,,,,
14:10:00,9740558336.00 ,2935996416.00 ,2778349568.00 ,2783645696.00 ,2737737728.00 ,2767540224.00 ,2796863488.00 ,2768551936.00 ,2768515072.00 ,2707468288.00 ,2716172288.00 ,2713989120.00 ,2643763200.00 ,2719989760.00 ,2723524608.00 ,2776150016.00 ,2816110592.00 ,2745163776.00 ,2677825536.00 ,2770915328.00 ,2739830784.00 ,2749956096.00 ,2768670720.00 ,2778124288.00 ,2772922368.00 ,2767515648.00 ,2825867264.00 ,2764902400.00 ,2692669440.00 ,2760417280.00 ,2737094656.00 ,2768719872.00 ,2737106944.00 ,2730237952.00 ,2589908992.00 ,2787344384.00 ,2801176576.00 ,2774548480.00 ,2817052672.00 ,2775568384.00 ,2813960192.00 ,2587586560.00 ,2758795264.00 ,2768908288.00 ,2594156544.00 ,2764374016.00 ,2569924608.00 ,2797735936.00 ,2522390528.00 ,2727596032.00 ,2882879488.00 ,2755989504.00 ,2788163584.00 ,2813235200.00 ,2752040960.00 ,2750906368.00 ,2753273856.00 ,2733457408.00 ,2776059904.00 ,2837131264.00 ,2700009472.00 ,,174677041152.00 ,,,,
14:10:15,9721806848.00 ,2928824320.00 ,2774573056.00 ,2785357824.00 ,2744545280.00 ,2769252352.00 ,2796670976.00 ,2773712896.00 ,2770669568.00 ,2709192704.00 ,2717323264.00 ,2713047040.00 ,2647736320.00 ,2722406400.00 ,2722287616.00 ,2777579520.00 ,2818355200.00 ,2759770112.00 ,2676322304.00 ,2775310336.00 ,2743582720.00 ,2750652416.00 ,2769035264.00 ,2778767360.00 ,2773778432.00 ,2768982016.00 ,2827325440.00 ,2764541952.00 ,2682286080.00 ,2762932224.00 ,2739666944.00 ,2768695296.00 ,2737098752.00 ,2732945408.00 ,2588360704.00 ,2787319808.00 ,2807193600.00 ,2774974464.00 ,2819248128.00 ,2775998464.00 ,2817003520.00 ,2590564352.00 ,2760372224.00 ,2785026048.00 ,2595725312.00 ,2766077952.00 ,2569768960.00 ,2802208768.00 ,2522206208.00 ,2729439232.00 ,2881695744.00 ,2755805184.00 ,2790686720.00 ,2825609216.00 ,2753519616.00 ,2751578112.00 ,2757701632.00 ,2731495424.00 ,2787930112.00 ,2838708224.00 ,2701561856.00 ,,174772813824.00 ,,,,
14:10:30,9724657664.00 ,2933952512.00 ,2772025344.00 ,2780778496.00 ,2742947840.00 ,2767683584.00 ,2793410560.00 ,2766225408.00 ,2769063936.00 ,2706309120.00 ,2716549120.00 ,2716033024.00 ,2641969152.00 ,2741030912.00 ,2724147200.00 ,2771333120.00 ,2817904640.00 ,2748235776.00 ,2676600832.00 ,2785509376.00 ,2755956736.00 ,2752704512.00 ,2771197952.00 ,2779213824.00 ,2773028864.00 ,2769993728.00 ,2828066816.00 ,2765312000.00 ,2682286080.00 ,2764066816.00 ,2738155520.00 ,2777276416.00 ,2735378432.00 ,2734710784.00 ,2588610560.00 ,2785374208.00 ,2799435776.00 ,2771488768.00 ,2817224704.00 ,2776248320.00 ,2818183168.00 ,2589179904.00 ,2755608576.00 ,2767605760.00 ,2594775040.00 ,2767888384.00 ,2570817536.00 ,2800889856.00 ,2521751552.00 ,2726830080.00 ,2882269184.00 ,2755497984.00 ,2789380096.00 ,2815152128.00 ,2749542400.00 ,2751926272.00 ,2757582848.00 ,2742870016.00 ,2777739264.00 ,2846752768.00 ,2701496320.00 ,,174745837568.00 ,,,,
14:10:45,9740197888.00 ,2939846656.00 ,2772594688.00 ,2782130176.00 ,2743468032.00 ,2767097856.00 ,2796224512.00 ,2768535552.00 ,2768527360.00 ,2707673088.00 ,2716188672.00 ,2714869760.00 ,2643795968.00 ,2721751040.00 ,2722160640.00 ,2775867392.00 ,2818854912.00 ,2747719680.00 ,2677633024.00 ,2771369984.00 ,2742636544.00 ,2755547136.00 ,2769559552.00 ,2779164672.00 ,2773143552.00 ,2770321408.00 ,2825392128.00 ,2763554816.00 ,2681630720.00 ,2765029376.00 ,2737782784.00 ,2777546752.00 ,2734727168.00 ,2732806144.00 ,2590736384.00 ,2787729408.00 ,2800353280.00 ,2776182784.00 ,2832756736.00 ,2774007808.00 ,2817835008.00 ,2591203328.00 ,2757910528.00 ,2768011264.00 ,2597593088.00 ,2766454784.00 ,2571239424.00 ,2798530560.00 ,2521288704.00 ,2725531648.00 ,2879197184.00 ,2753118208.00 ,2800455680.00 ,2816323584.00 ,2754052096.00 ,2752458752.00 ,2757656576.00 ,2741964800.00 ,2779123712.00 ,2844585984.00 ,2700611584.00 ,,174762262528.00 ,,,,
14:11:00,9726746624.00 ,2946150400.00 ,2772049920.00 ,2781855744.00 ,2741235712.00 ,2788118528.00 ,2798075904.00 ,2766397440.00 ,2765139968.00 ,2709860352.00 ,2713563136.00 ,2710642688.00 ,2644951040.00 ,2720464896.00 ,2720927744.00 ,2777239552.00 ,2817744896.00 ,2749353984.00 ,2677157888.00 ,2771316736.00 ,2740822016.00 ,2761207808.00 ,2768285696.00 ,2782101504.00 ,2771869696.00 ,2767654912.00 ,2826842112.00 ,2765557760.00 ,2680446976.00 ,2778071040.00 ,2744909824.00 ,2777096192.00 ,2736091136.00 ,2734792704.00 ,2591637504.00 ,2787786752.00 ,2802892800.00 ,2775277568.00 ,2819936256.00 ,2774994944.00 ,2815320064.00 ,2583523328.00 ,2757378048.00 ,2766319616.00 ,2595332096.00 ,2765209600.00 ,2570809344.00 ,2799071232.00 ,2524065792.00 ,2724347904.00 ,2887286784.00 ,2752147456.00 ,2787631104.00 ,2814607360.00 ,2755895296.00 ,2750709760.00 ,2755493888.00 ,2740318208.00 ,2772221952.00 ,2841669632.00 ,2699472896.00 ,,174746099712.00 ,,,,
14:11:15,9701081088.00 ,2924855296.00 ,2773893120.00 ,2782683136.00 ,2745114624.00 ,2777370624.00 ,2800115712.00 ,2768637952.00 ,2769596416.00 ,2711625728.00 ,2715762688.00 ,2716557312.00 ,2646425600.00 ,2722095104.00 ,2721320960.00 ,2778533888.00 ,2819956736.00 ,2741186560.00 ,2680381440.00 ,2773180416.00 ,2742079488.00 ,2749808640.00 ,2770673664.00 ,2787704832.00 ,2773372928.00 ,2758381568.00 ,2828193792.00 ,2766151680.00 ,2681638912.00 ,2765324288.00 ,2741329920.00 ,2777825280.00 ,2737770496.00 ,2734313472.00 ,2591895552.00 ,2790621184.00 ,2805010432.00 ,2772856832.00 ,2821009408.00 ,2778128384.00 ,2813227008.00 ,2582605824.00 ,2760048640.00 ,2768535552.00 ,2594631680.00 ,2759622656.00 ,2573361152.00 ,2802421760.00 ,2520117248.00 ,2728988672.00 ,2889179136.00 ,2756087808.00 ,2791989248.00 ,2816692224.00 ,2762502144.00 ,2745782272.00 ,2750885888.00 ,2741989376.00 ,2777931776.00 ,2856140800.00 ,2702389248.00 ,,174739595264.00 ,,,,
14:11:30,9738473472.00 ,2935291904.00 ,2774220800.00 ,2791452672.00 ,2742923264.00 ,2775494656.00 ,2797346816.00 ,2765987840.00 ,2771156992.00 ,2708705280.00 ,2715303936.00 ,2716110848.00 ,2645831680.00 ,2737139712.00 ,2724884480.00 ,2773020672.00 ,2816528384.00 ,2740510720.00 ,2674876416.00 ,2769084416.00 ,2738044928.00 ,2744156160.00 ,2771406848.00 ,2778157056.00 ,2771668992.00 ,2762809344.00 ,2827235328.00 ,2766151680.00 ,2681794560.00 ,2766536704.00 ,2740314112.00 ,2772541440.00 ,2735325184.00 ,2733813760.00 ,2589728768.00 ,2786627584.00 ,2800410624.00 ,2770497536.00 ,2819911680.00 ,2772975616.00 ,2814484480.00 ,2581602304.00 ,2753515520.00 ,2763767808.00 ,2596454400.00 ,2758881280.00 ,2570874880.00 ,2798862336.00 ,2522779648.00 ,2727571456.00 ,2887737344.00 ,2754551808.00 ,2790400000.00 ,2818969600.00 ,2749149184.00 ,2746195968.00 ,2750033920.00 ,2742398976.00 ,2779197440.00 ,2838061056.00 ,2702413824.00 ,,174692356096.00 ,,,,
14:11:45,9711058944.00 ,2923421696.00 ,2781192192.00 ,2777608192.00 ,2739777536.00 ,2773766144.00 ,2790879232.00 ,2762833920.00 ,2766090240.00 ,2703695872.00 ,2709192704.00 ,2715389952.00 ,2646519808.00 ,2720247808.00 ,2722824192.00 ,2771845120.00 ,2815676416.00 ,2741059584.00 ,2672922624.00 ,2766114816.00 ,2734784512.00 ,2744487936.00 ,2769731584.00 ,2781233152.00 ,2766475264.00 ,2762526720.00 ,2825183232.00 ,2765107200.00 ,2681528320.00 ,2758533120.00 ,2733973504.00 ,2774757376.00 ,2729811968.00 ,2733883392.00 ,2592043008.00 ,2790539264.00 ,2797408256.00 ,2768486400.00 ,2815610880.00 ,2774728704.00 ,2811150336.00 ,2579927040.00 ,2752884736.00 ,2760781824.00 ,2595373056.00 ,2759008256.00 ,2565632000.00 ,2794676224.00 ,2522284032.00 ,2721726464.00 ,2883428352.00 ,2749198336.00 ,2781368320.00 ,2817490944.00 ,2752106496.00 ,2744717312.00 ,2749980672.00 ,2737004544.00 ,2779426816.00 ,2838446080.00 ,2697154560.00 ,,174506717184.00 ,,,,
14:12:00,10252476416.00 ,2927521792.00 ,3500732416.00 ,3107614720.00 ,3066392576.00 ,3105456128.00 ,3128434688.00 ,3093889024.00 ,3096915968.00 ,3038388224.00 ,3086159872.00 ,3036090368.00 ,2645803008.00 ,3048820736.00 ,3060961280.00 ,3099942912.00 ,3166859264.00 ,3069726720.00 ,3044941824.00 ,3097030656.00 ,3066634240.00 ,3075325952.00 ,3099213824.00 ,3102789632.00 ,3110408192.00 ,3452411904.00 ,3159175168.00 ,3086254080.00 ,3061940224.00 ,3132903424.00 ,3066474496.00 ,3107942400.00 ,3086635008.00 ,3058626560.00 ,2916462592.00 ,3118931968.00 ,3150471168.00 ,3108859904.00 ,3146473472.00 ,3117604864.00 ,3176579072.00 ,3276718080.00 ,3451097088.00 ,3090157568.00 ,2923376640.00 ,3090075648.00 ,3257614336.00 ,3175473152.00 ,2872684544.00 ,3406700544.00 ,3220578304.00 ,3093258240.00 ,3116298240.00 ,3149418496.00 ,3082121216.00 ,3092275200.00 ,3423440896.00 ,3410165760.00 ,3103019008.00 ,3169763328.00 ,3026079744.00 ,,197506592768.00 ,,,,
