Time,emr-header-1/used,emr-worker-1/used,emr-worker-10/used,emr-worker-11/used,emr-worker-12/used,emr-worker-13/used,emr-worker-14/used,emr-worker-15/used,emr-worker-16/used,emr-worker-17/used,emr-worker-18/used,emr-worker-19/used,emr-worker-2/used,emr-worker-20/used,emr-worker-21/used,emr-worker-22/used,emr-worker-23/used,emr-worker-24/used,emr-worker-25/used,emr-worker-26/used,emr-worker-27/used,emr-worker-28/used,emr-worker-29/used,emr-worker-3/used,emr-worker-30/used,emr-worker-31/used,emr-worker-32/used,emr-worker-33/used,emr-worker-34/used,emr-worker-35/used,emr-worker-36/used,emr-worker-37/used,emr-worker-38/used,emr-worker-39/used,emr-worker-4/used,emr-worker-40/used,emr-worker-41/used,emr-worker-42/used,emr-worker-43/used,emr-worker-44/used,emr-worker-45/used,emr-worker-46/used,emr-worker-47/used,emr-worker-48/used,emr-worker-49/used,emr-worker-5/used,emr-worker-50/used,emr-worker-51/used,emr-worker-52/used,emr-worker-53/used,emr-worker-54/used,emr-worker-55/used,emr-worker-56/used,emr-worker-57/used,emr-worker-58/used,emr-worker-59/used,emr-worker-6/used,emr-worker-60/used,emr-worker-7/used,emr-worker-8/used,emr-worker-9/used,,
12:10:45,10249932800.00 ,2930024448.00 ,2772623360.00 ,2793455616.00 ,2736480256.00 ,9655160832.00 ,2797985792.00 ,9588649984.00 ,2780000256.00 ,2714980352.00 ,2727571456.00 ,9601093632.00 ,2642415616.00 ,2736197632.00 ,2737573888.00 ,2784763904.00 ,9745506304.00 ,2749612032.00 ,9610813440.00 ,2778058752.00 ,2760998912.00 ,2764972032.00 ,9720143872.00 ,2802221056.00 ,9575141376.00 ,9788346368.00 ,9689112576.00 ,2768220160.00 ,2682400768.00 ,2778038272.00 ,9527275520.00 ,12648833024.00 ,9600966656.00 ,2721452032.00 ,2584903680.00 ,2801692672.00 ,2792546304.00 ,9729007616.00 ,9690443776.00 ,9619210240.00 ,2802896896.00 ,9409400832.00 ,9825337344.00 ,9702948864.00 ,9379860480.00 ,9744056320.00 ,9529589760.00 ,2806689792.00 ,9378369536.00 ,2734166016.00 ,9718054912.00 ,2775805952.00 ,9616695296.00 ,2825560064.00 ,2751705088.00 ,2769944576.00 ,9704570880.00 ,9734606848.00 ,2780123136.00 ,2848227328.00 ,9553551360.00 ,,364570988544.00 
12:11:00,10245173248.00 ,2931412992.00 ,2761089024.00 ,2793725952.00 ,2735763456.00 ,9679609856.00 ,2795827200.00 ,9600790528.00 ,2767433728.00 ,2715762688.00 ,2727104512.00 ,9614438400.00 ,2640797696.00 ,2739154944.00 ,2743365632.00 ,2786250752.00 ,9742647296.00 ,2747351040.00 ,9654874112.00 ,2779774976.00 ,2760605696.00 ,2753961984.00 ,9708937216.00 ,2800648192.00 ,9578491904.00 ,9793601536.00 ,9686478848.00 ,2767200256.00 ,2681118720.00 ,2773647360.00 ,9532428288.00 ,13339267072.00 ,9607643136.00 ,2717962240.00 ,2588278784.00 ,2787938304.00 ,2789920768.00 ,9710276608.00 ,9683329024.00 ,9666187264.00 ,2799792128.00 ,9396588544.00 ,9832247296.00 ,9702113280.00 ,9507471360.00 ,9782333440.00 ,9528627200.00 ,2808143872.00 ,9431187456.00 ,2735009792.00 ,9783455744.00 ,2777608192.00 ,9622204416.00 ,2825560064.00 ,2750418944.00 ,2768265216.00 ,9705549824.00 ,9743126528.00 ,2781839360.00 ,2844209152.00 ,9558126592.00 ,,365614149632.00 
12:11:15,10255106048.00 ,2923737088.00 ,2760871936.00 ,2808066048.00 ,2739171328.00 ,9680912384.00 ,2798264320.00 ,9610317824.00 ,2770743296.00 ,2714320896.00 ,2726510592.00 ,9626116096.00 ,2644090880.00 ,2738294784.00 ,2741673984.00 ,2785132544.00 ,9745379328.00 ,2747985920.00 ,9661235200.00 ,2780155904.00 ,2762620928.00 ,2757849088.00 ,9709785088.00 ,2800771072.00 ,9572352000.00 ,9810235392.00 ,9696956416.00 ,2766290944.00 ,2682413056.00 ,2778206208.00 ,9562017792.00 ,13373079552.00 ,9612238848.00 ,2721316864.00 ,2587086848.00 ,2790776832.00 ,2791858176.00 ,9717977088.00 ,9692340224.00 ,9675755520.00 ,2805440512.00 ,9407545344.00 ,9834209280.00 ,9712144384.00 ,9516355584.00 ,9773830144.00 ,9548914688.00 ,2809982976.00 ,9446756352.00 ,2739437568.00 ,9782849536.00 ,2789982208.00 ,9620934656.00 ,2822680576.00 ,2752712704.00 ,2769682432.00 ,9708343296.00 ,9739071488.00 ,2781708288.00 ,2848432128.00 ,9562087424.00 ,,365893115904.00 
12:11:30,10256449536.00 ,2931941376.00 ,2757246976.00 ,2792955904.00 ,2734878720.00 ,9693675520.00 ,2796019712.00 ,9613172736.00 ,2770550784.00 ,2710298624.00 ,2722807808.00 ,9630625792.00 ,2640470016.00 ,2733858816.00 ,2743762944.00 ,2777841664.00 ,9762877440.00 ,2750107648.00 ,9677795328.00 ,2776608768.00 ,2761551872.00 ,2755977216.00 ,9724071936.00 ,2800652288.00 ,9588518912.00 ,9808003072.00 ,9706790912.00 ,2767192064.00 ,2680737792.00 ,2776883200.00 ,9572532224.00 ,13400698880.00 ,9621807104.00 ,2719703040.00 ,2582208512.00 ,2785116160.00 ,2786336768.00 ,9713491968.00 ,9706553344.00 ,9679626240.00 ,2804801536.00 ,9430749184.00 ,9845211136.00 ,9722462208.00 ,9533177856.00 ,9790193664.00 ,9560125440.00 ,2806878208.00 ,9453006848.00 ,2734673920.00 ,9799426048.00 ,2774024192.00 ,9630588928.00 ,2831368192.00 ,2761584640.00 ,2770731008.00 ,9712910336.00 ,9755820032.00 ,2781310976.00 ,2848186368.00 ,9569878016.00 ,,366129508352.00 
12:11:45,10252357632.00 ,2926452736.00 ,2760597504.00 ,2794467328.00 ,2737549312.00 ,9692262400.00 ,2798088192.00 ,9620205568.00 ,2770374656.00 ,2714935296.00 ,2727137280.00 ,9633558528.00 ,2642485248.00 ,2735521792.00 ,2746871808.00 ,2782691328.00 ,9764511744.00 ,2750562304.00 ,9679228928.00 ,2779185152.00 ,2763014144.00 ,2758316032.00 ,9738252288.00 ,2803171328.00 ,9592668160.00 ,9809260544.00 ,9706344448.00 ,2767613952.00 ,2681114624.00 ,2777473024.00 ,9569779712.00 ,13426192384.00 ,9624186880.00 ,2725871616.00 ,2592821248.00 ,2788970496.00 ,2789355520.00 ,9721290752.00 ,9707364352.00 ,9684045824.00 ,2803986432.00 ,9429929984.00 ,9849810944.00 ,9727492096.00 ,9533792256.00 ,9793978368.00 ,9556135936.00 ,2807586816.00 ,9453486080.00 ,2736619520.00 ,9799708672.00 ,2774622208.00 ,9637490688.00 ,2823053312.00 ,2751533056.00 ,2768916480.00 ,9719197696.00 ,9769103360.00 ,2781331456.00 ,2861535232.00 ,9574490112.00 ,,366289952768.00 
12:12:00,10251218944.00 ,2937487360.00 ,2761408512.00 ,2794176512.00 ,2736136192.00 ,2775232512.00 ,2804809728.00 ,2781540352.00 ,2769117184.00 ,2713972736.00 ,2728857600.00 ,2732912640.00 ,2651590656.00 ,2736279552.00 ,2741882880.00 ,2781884416.00 ,2827165696.00 ,2747383808.00 ,2683944960.00 ,2777923584.00 ,2762964992.00 ,2757906432.00 ,2790125568.00 ,2800402432.00 ,2772299776.00 ,2761207808.00 ,2821472256.00 ,2770427904.00 ,2682146816.00 ,2772754432.00 ,2758991872.00 ,2808119296.00 ,2749546496.00 ,2739994624.00 ,2584510464.00 ,2782941184.00 ,2789715968.00 ,2787688448.00 ,2813362176.00 ,2774540288.00 ,2803916800.00 ,2593202176.00 ,2775064576.00 ,2777120768.00 ,2597376000.00 ,2779627520.00 ,2590269440.00 ,2808610816.00 ,2528124928.00 ,2738995200.00 ,2878541824.00 ,2777903104.00 ,2780246016.00 ,2824454144.00 ,2753523712.00 ,2768179200.00 ,2773794816.00 ,2748551168.00 ,2779533312.00 ,2845859840.00 ,2684588032.00 ,,175623528448.00 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10376822784.00 ,2947452928.00 ,2772623360.00 ,2808066048.00 ,2749140992.00 ,9693675520.00 ,2806489088.00 ,9620205568.00 ,2780000256.00 ,2721054720.00 ,2730168320.00 ,9633558528.00 ,2651590656.00 ,2739154944.00 ,2747576320.00 ,2791403520.00 ,9764511744.00 ,2751426560.00 ,9679228928.00 ,2792177664.00 ,2771849216.00 ,2783670272.00 ,9738252288.00 ,2812211200.00 ,9592668160.00 ,9810235392.00 ,9706790912.00 ,2775965696.00 ,2689929216.00 ,2782220288.00 ,9572532224.00 ,13426192384.00 ,9624186880.00 ,2739994624.00 ,2593656832.00 ,2801692672.00 ,2798825472.00 ,9729007616.00 ,9707364352.00 ,9684045824.00 ,2813054976.00 ,9430749184.00 ,9849810944.00 ,9727492096.00 ,9533792256.00 ,9793978368.00 ,9560125440.00 ,2814615552.00 ,9453486080.00 ,2741166080.00 ,9799708672.00 ,2789982208.00 ,9637490688.00 ,2833285120.00 ,2761584640.00 ,2771988480.00 ,9719197696.00 ,9769103360.00 ,2784956416.00 ,2861535232.00 ,9574490112.00 ,,366719213568.00 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:12:15,9717186560.00 ,2929250304.00 ,2762301440.00 ,2795929600.00 ,2729140224.00 ,2772488192.00 ,2796650496.00 ,2786365440.00 ,2769567744.00 ,2723270656.00 ,2729472000.00 ,2732609536.00 ,2639609856.00 ,2732896256.00 ,2739679232.00 ,2776473600.00 ,2826153984.00 ,2748264448.00 ,2693771264.00 ,2781057024.00 ,2763751424.00 ,2757668864.00 ,2788372480.00 ,2799525888.00 ,2760089600.00 ,2766327808.00 ,2816360448.00 ,2766893056.00 ,2682613760.00 ,2774360064.00 ,2759585792.00 ,2795835392.00 ,2749603840.00 ,2725343232.00 ,2585894912.00 ,2781757440.00 ,2790420480.00 ,2786512896.00 ,2812293120.00 ,2771861504.00 ,2816073728.00 ,2592489472.00 ,2766323712.00 ,2778116096.00 ,2596913152.00 ,2779938816.00 ,2586251264.00 ,2807721984.00 ,2523693056.00 ,2738827264.00 ,2873065472.00 ,2776346624.00 ,2775986176.00 ,2828947456.00 ,2754412544.00 ,2769985536.00 ,2770583552.00 ,2750140416.00 ,2780762112.00 ,2847739904.00 ,2685796352.00 ,,175017324544.00 
12:12:30,9844281344.00 ,2935218176.00 ,2758909952.00 ,2794147840.00 ,2739478528.00 ,2772135936.00 ,2792177664.00 ,2784419840.00 ,2771238912.00 ,2711617536.00 ,2726203392.00 ,2731589632.00 ,2638495744.00 ,2737188864.00 ,2737242112.00 ,2771963904.00 ,2823327744.00 ,2751082496.00 ,2680262656.00 ,2790375424.00 ,2756562944.00 ,2757976064.00 ,2789871616.00 ,2795732992.00 ,2759745536.00 ,2765160448.00 ,2814791680.00 ,2770575360.00 ,2683330560.00 ,2774605824.00 ,2757844992.00 ,2794217472.00 ,2744061952.00 ,2724806656.00 ,2583334912.00 ,2778947584.00 ,2787708928.00 ,2778996736.00 ,2809425920.00 ,2769448960.00 ,2803548160.00 ,2591694848.00 ,2762600448.00 ,2779234304.00 ,2597601280.00 ,2779365376.00 ,2587242496.00 ,2807083008.00 ,2521845760.00 ,2737438720.00 ,2870661120.00 ,2773491712.00 ,2773528576.00 ,2823602176.00 ,2747879424.00 ,2769858560.00 ,2770550784.00 ,2748764160.00 ,2781286400.00 ,2847809536.00 ,2683346944.00 ,,175046938624.00 
12:12:45,9703915520.00 ,2931929088.00 ,2760835072.00 ,2794119168.00 ,2727202816.00 ,2773229568.00 ,2795286528.00 ,2782568448.00 ,2771828736.00 ,2712031232.00 ,2729037824.00 ,2731483136.00 ,2636509184.00 ,2735702016.00 ,2737987584.00 ,2784108544.00 ,2825113600.00 ,2749362176.00 ,2678755328.00 ,2780692480.00 ,2762670080.00 ,2758840320.00 ,2788327424.00 ,2799546368.00 ,2760871936.00 ,2764673024.00 ,2812915712.00 ,2775764992.00 ,2687557632.00 ,2774237184.00 ,2759380992.00 ,2794168320.00 ,2746466304.00 ,2726371328.00 ,2586132480.00 ,2780643328.00 ,2791694336.00 ,2784731136.00 ,2811043840.00 ,2772733952.00 ,2804424704.00 ,2594566144.00 ,2764226560.00 ,2777079808.00 ,2596532224.00 ,2781642752.00 ,2588463104.00 ,2807934976.00 ,2520338432.00 ,2736541696.00 ,2874896384.00 ,2774110208.00 ,2772234240.00 ,2823757824.00 ,2750373888.00 ,2767876096.00 ,2779852800.00 ,2748108800.00 ,2781011968.00 ,2848743424.00 ,2685706240.00 ,,174958891008.00 
12:13:00,9711583232.00 ,2936725504.00 ,2760601600.00 ,2794848256.00 ,2728706048.00 ,2775154688.00 ,2799333376.00 ,2788458496.00 ,2766770176.00 ,2710872064.00 ,2734018560.00 ,2731016192.00 ,2638356480.00 ,2735042560.00 ,2743545856.00 ,2778791936.00 ,2825232384.00 ,2750824448.00 ,2682380288.00 ,2780352512.00 ,2761650176.00 ,2760482816.00 ,2787958784.00 ,2797121536.00 ,2758868992.00 ,2757877760.00 ,2813759488.00 ,2765574144.00 ,2679717888.00 ,2786279424.00 ,2759999488.00 ,2794500096.00 ,2747535360.00 ,2724212736.00 ,2585407488.00 ,2789769216.00 ,2790088704.00 ,2783047680.00 ,2809737216.00 ,2772647936.00 ,2797342720.00 ,2588258304.00 ,2764345344.00 ,2774032384.00 ,2597171200.00 ,2776072192.00 ,2591997952.00 ,2808082432.00 ,2521915392.00 ,2743738368.00 ,2875162624.00 ,2774036480.00 ,2784841728.00 ,2827272192.00 ,2750865408.00 ,2766581760.00 ,2769530880.00 ,2756583424.00 ,2777214976.00 ,2844016640.00 ,2683637760.00 ,,174971551744.00 
12:13:15,9722564608.00 ,2937667584.00 ,2761220096.00 ,2793426944.00 ,2728927232.00 ,2781360128.00 ,2800250880.00 ,2783932416.00 ,2769498112.00 ,2712322048.00 ,2733522944.00 ,2740711424.00 ,2638422016.00 ,2732945408.00 ,2743246848.00 ,2777063424.00 ,2837598208.00 ,2751635456.00 ,2680758272.00 ,2780352512.00 ,2775388160.00 ,2758033408.00 ,2792308736.00 ,2806661120.00 ,2759577600.00 ,2763915264.00 ,2813292544.00 ,2768494592.00 ,2681188352.00 ,2773573632.00 ,2761379840.00 ,2795057152.00 ,2746404864.00 ,2723663872.00 ,2588798976.00 ,2789011456.00 ,2800979968.00 ,2783629312.00 ,2811412480.00 ,2773061632.00 ,2804490240.00 ,2589724672.00 ,2767458304.00 ,2773741568.00 ,2596380672.00 ,2776920064.00 ,2589040640.00 ,2806259712.00 ,2522886144.00 ,2738982912.00 ,2876710912.00 ,2774147072.00 ,2772471808.00 ,2826051584.00 ,2752143360.00 ,2765991936.00 ,2770116608.00 ,2740121600.00 ,2786648064.00 ,2845224960.00 ,2683572224.00 ,,175032344576.00 
12:13:30,9712558080.00 ,2944651264.00 ,2768986112.00 ,2793730048.00 ,2725232640.00 ,2768699392.00 ,2798104576.00 ,2780565504.00 ,2783461376.00 ,2709790720.00 ,2731319296.00 ,2731315200.00 ,2636812288.00 ,2729328640.00 ,2740002816.00 ,2774978560.00 ,2821537792.00 ,2752147456.00 ,2679586816.00 ,2774913024.00 ,2761854976.00 ,2758725632.00 ,2786713600.00 ,2796527616.00 ,2758578176.00 ,2763530240.00 ,2814287872.00 ,2766417920.00 ,2681311232.00 ,2773757952.00 ,2754404352.00 ,2791378944.00 ,2743812096.00 ,2724175872.00 ,2584485888.00 ,2798342144.00 ,2787147776.00 ,2790973440.00 ,2807287808.00 ,2768789504.00 ,2812080128.00 ,2590588928.00 ,2761293824.00 ,2770681856.00 ,2604707840.00 ,2777202688.00 ,2587754496.00 ,2808008704.00 ,2521849856.00 ,2735304704.00 ,2870972416.00 ,2772574208.00 ,2772721664.00 ,2825580544.00 ,2749407232.00 ,2766262272.00 ,2772058112.00 ,2740076544.00 ,2782261248.00 ,2848485376.00 ,2683674624.00 ,,174923771904.00 
12:13:45,9709473792.00 ,2935975936.00 ,2757394432.00 ,2792034304.00 ,2726400000.00 ,2768867328.00 ,2795110400.00 ,2780340224.00 ,2769088512.00 ,2708848640.00 ,2731888640.00 ,2728861696.00 ,2641575936.00 ,2730426368.00 ,2739798016.00 ,2773483520.00 ,2820820992.00 ,2750107648.00 ,2678128640.00 ,2779344896.00 ,2761543680.00 ,2755485696.00 ,2786201600.00 ,2796408832.00 ,2755444736.00 ,2763079680.00 ,2809606144.00 ,2764611584.00 ,2678886400.00 ,2771480576.00 ,2759139328.00 ,2792947712.00 ,2742992896.00 ,2721181696.00 ,2585034752.00 ,2787172352.00 ,2788192256.00 ,2782945280.00 ,2807582720.00 ,2772680704.00 ,2810105856.00 ,2589462528.00 ,2762657792.00 ,2771505152.00 ,2593353728.00 ,2783211520.00 ,2584190976.00 ,2805256192.00 ,2519023616.00 ,2733817856.00 ,2877972480.00 ,2770976768.00 ,2779545600.00 ,2824679424.00 ,2763337728.00 ,2769883136.00 ,2768859136.00 ,2738237440.00 ,2780033024.00 ,2855440384.00 ,2682843136.00 ,,174864982016.00 
12:14:00,9709199360.00 ,2935922688.00 ,2759884800.00 ,2802827264.00 ,2726551552.00 ,2769321984.00 ,2795642880.00 ,2780864512.00 ,2765520896.00 ,2709110784.00 ,2730713088.00 ,2724388864.00 ,2633220096.00 ,2729984000.00 ,2739449856.00 ,2774654976.00 ,2820493312.00 ,2748764160.00 ,2677800960.00 ,2778607616.00 ,2762465280.00 ,2753179648.00 ,2784694272.00 ,2796236800.00 ,2754437120.00 ,2761412608.00 ,2825793536.00 ,2765783040.00 ,2678120448.00 ,2771492864.00 ,2757042176.00 ,2793824256.00 ,2744299520.00 ,2722222080.00 ,2583347200.00 ,2786811904.00 ,2787786752.00 ,2781007872.00 ,2806505472.00 ,2772279296.00 ,2806788096.00 ,2588762112.00 ,2762674176.00 ,2771939328.00 ,2592882688.00 ,2774061056.00 ,2586095616.00 ,2805858304.00 ,2517610496.00 ,2734948352.00 ,2871324672.00 ,2778648576.00 ,2780721152.00 ,2824683520.00 ,2748739584.00 ,2765082624.00 ,2766266368.00 ,2738540544.00 ,2775777280.00 ,2839670784.00 ,2682683392.00 ,,174815424512.00 
12:14:15,9716703232.00 ,2926817280.00 ,2760278016.00 ,2793029632.00 ,2727014400.00 ,2768269312.00 ,2796761088.00 ,2781667328.00 ,2767716352.00 ,2710818816.00 ,2730364928.00 ,2730553344.00 ,2634960896.00 ,2733199360.00 ,2739146752.00 ,2774740992.00 ,2822201344.00 ,2746978304.00 ,2678046720.00 ,2777722880.00 ,2766471168.00 ,2755801088.00 ,2786480128.00 ,2797555712.00 ,2758737920.00 ,2761670656.00 ,2813898752.00 ,2768003072.00 ,2679906304.00 ,2772926464.00 ,2755964928.00 ,2792427520.00 ,2745815040.00 ,2724016128.00 ,2583826432.00 ,2789388288.00 ,2789036032.00 ,2780667904.00 ,2808676352.00 ,2774364160.00 ,2807455744.00 ,2588098560.00 ,2764255232.00 ,2781454336.00 ,2593218560.00 ,2776625152.00 ,2583527424.00 ,2805149696.00 ,2521124864.00 ,2734944256.00 ,2872766464.00 ,2771116032.00 ,2780741632.00 ,2825527296.00 ,2751373312.00 ,2767233024.00 ,2773721088.00 ,2736640000.00 ,2779004928.00 ,2842603520.00 ,2683502592.00 ,,174862708736.00 
12:14:30,9841401856.00 ,2935549952.00 ,2756358144.00 ,2793345024.00 ,2724417536.00 ,2769428480.00 ,2790825984.00 ,2776059904.00 ,2767396864.00 ,2709356544.00 ,2728169472.00 ,2730938368.00 ,2632957952.00 ,2727014400.00 ,2758623232.00 ,2772000768.00 ,2822119424.00 ,2747899904.00 ,2675113984.00 ,2776752128.00 ,2761347072.00 ,2755264512.00 ,2783797248.00 ,2799276032.00 ,2757275648.00 ,2762190848.00 ,2812006400.00 ,2768265216.00 ,2681839616.00 ,2772643840.00 ,2751807488.00 ,2792112128.00 ,2740158464.00 ,2723405824.00 ,2583298048.00 ,2784112640.00 ,2786873344.00 ,2776838144.00 ,2804068352.00 ,2768928768.00 ,2807930880.00 ,2588180480.00 ,2759548928.00 ,2768887808.00 ,2593095680.00 ,2778275840.00 ,2584666112.00 ,2802757632.00 ,2530119680.00 ,2736062464.00 ,2867236864.00 ,2770653184.00 ,2779111424.00 ,2823802880.00 ,2744971264.00 ,2765758464.00 ,2774003712.00 ,2735333376.00 ,2779983872.00 ,2842705920.00 ,2684485632.00 ,,174918811648.00 
12:14:45,9704189952.00 ,2931216384.00 ,2758823936.00 ,2795835392.00 ,2725834752.00 ,2770403328.00 ,2795782144.00 ,2782707712.00 ,2770337792.00 ,2712072192.00 ,2734473216.00 ,2732625920.00 ,2631274496.00 ,2733330432.00 ,2746834944.00 ,2774237184.00 ,2824404992.00 ,2749235200.00 ,2677530624.00 ,2780262400.00 ,2765508608.00 ,2755416064.00 ,2785660928.00 ,2800820224.00 ,2770702336.00 ,2766827520.00 ,2811654144.00 ,2768080896.00 ,2683142144.00 ,2774585344.00 ,2755821568.00 ,2808700928.00 ,2744688640.00 ,2728902656.00 ,2585698304.00 ,2789171200.00 ,2789974016.00 ,2783182848.00 ,2809536512.00 ,2773327872.00 ,2808696832.00 ,2589327360.00 ,2765283328.00 ,2773049344.00 ,2595397632.00 ,2776756224.00 ,2585370624.00 ,2810793984.00 ,2519945216.00 ,2737012736.00 ,2872901632.00 ,2774122496.00 ,2780205056.00 ,2828144640.00 ,2750050304.00 ,2769022976.00 ,2775334912.00 ,2737319936.00 ,2781265920.00 ,2843529216.00 ,2685509632.00 ,,174941855744.00 
12:15:00,9720373248.00 ,2942189568.00 ,2758852608.00 ,2792882176.00 ,2730827776.00 ,2771009536.00 ,2797690880.00 ,2780446720.00 ,2765209600.00 ,2724364288.00 ,2739068928.00 ,2728173568.00 ,2638020608.00 ,2733113344.00 ,2746114048.00 ,2776465408.00 ,2824310784.00 ,2748334080.00 ,2685042688.00 ,2777546752.00 ,2765434880.00 ,2754109440.00 ,2787524608.00 ,2793349120.00 ,2759122944.00 ,2762993664.00 ,2810335232.00 ,2770714624.00 ,2682531840.00 ,2770665472.00 ,2755944448.00 ,2795098112.00 ,2745155584.00 ,2725044224.00 ,2585915392.00 ,2789187584.00 ,2789179392.00 ,2780336128.00 ,2808926208.00 ,2772176896.00 ,2815873024.00 ,2588270592.00 ,2762457088.00 ,2772221952.00 ,2596769792.00 ,2776649728.00 ,2585468928.00 ,2809192448.00 ,2522144768.00 ,2735255552.00 ,2873593856.00 ,2773061632.00 ,2779598848.00 ,2836738048.00 ,2748280832.00 ,2767167488.00 ,2777006080.00 ,2737684480.00 ,2776104960.00 ,2841481216.00 ,2680496128.00 ,,174939299840.00 
12:15:15,9719382016.00 ,2936991744.00 ,2755354624.00 ,2793275392.00 ,2742902784.00 ,2772656128.00 ,2811772928.00 ,2778632192.00 ,2770800640.00 ,2707783680.00 ,2725351424.00 ,2733797376.00 ,2638934016.00 ,2740711424.00 ,2747469824.00 ,2778013696.00 ,2826211328.00 ,2752659456.00 ,2681188352.00 ,2788433920.00 ,2765103104.00 ,2752806912.00 ,2787762176.00 ,2795360256.00 ,2756632576.00 ,2766004224.00 ,2815705088.00 ,2773082112.00 ,2684764160.00 ,2771722240.00 ,2759766016.00 ,2792706048.00 ,2744524800.00 ,2725367808.00 ,2586816512.00 ,2791108608.00 ,2794835968.00 ,2780782592.00 ,2811699200.00 ,2771718144.00 ,2809733120.00 ,2591248384.00 ,2769219584.00 ,2776633344.00 ,2596282368.00 ,2777460736.00 ,2585776128.00 ,2808193024.00 ,2521964544.00 ,2735591424.00 ,2876649472.00 ,2774298624.00 ,2780528640.00 ,2827407360.00 ,2750558208.00 ,2768908288.00 ,2777186304.00 ,2738110464.00 ,2776793088.00 ,2844475392.00 ,2683535360.00 ,,175001145344.00 
12:15:30,9728106496.00 ,2929745920.00 ,2759475200.00 ,2794106880.00 ,2726637568.00 ,2771644416.00 ,2794729472.00 ,2776629248.00 ,2770501632.00 ,2714767360.00 ,2723115008.00 ,2731937792.00 ,2638688256.00 ,2731454464.00 ,2746789888.00 ,2775248896.00 ,2827333632.00 ,2750304256.00 ,2677714944.00 ,2772639744.00 ,2764861440.00 ,2752651264.00 ,2785128448.00 ,2795008000.00 ,2754822144.00 ,2765025280.00 ,2812919808.00 ,2773245952.00 ,2683457536.00 ,2771451904.00 ,2757292032.00 ,2790760448.00 ,2752942080.00 ,2723860480.00 ,2582396928.00 ,2785206272.00 ,2789904384.00 ,2773422080.00 ,2802016256.00 ,2766655488.00 ,2805911552.00 ,2592620544.00 ,2758225920.00 ,2769383424.00 ,2596634624.00 ,2776469504.00 ,2582732800.00 ,2810626048.00 ,2524090368.00 ,2737029120.00 ,2875682816.00 ,2773135360.00 ,2779004928.00 ,2821767168.00 ,2745094144.00 ,2761093120.00 ,2788470784.00 ,2738016256.00 ,2776948736.00 ,2846404608.00 ,2684452864.00 ,,174868393984.00 
12:15:45,9724411904.00 ,2943565824.00 ,2761359360.00 ,2794184704.00 ,2731139072.00 ,2772836352.00 ,2796544000.00 ,2786422784.00 ,2768986112.00 ,2714214400.00 ,2728402944.00 ,2733076480.00 ,2637746176.00 ,2736939008.00 ,2749333504.00 ,2780467200.00 ,2830462976.00 ,2762014720.00 ,2682191872.00 ,2776576000.00 ,2766123008.00 ,2755792896.00 ,2785443840.00 ,2795626496.00 ,2755858432.00 ,2765463552.00 ,2814537728.00 ,2774999040.00 ,2685763584.00 ,2775506944.00 ,2761629696.00 ,2798526464.00 ,2745372672.00 ,2724315136.00 ,2586894336.00 ,2787454976.00 ,2791915520.00 ,2774482944.00 ,2813247488.00 ,2772856832.00 ,2805399552.00 ,2594295808.00 ,2762608640.00 ,2773159936.00 ,2596429824.00 ,2777853952.00 ,2583621632.00 ,2811944960.00 ,2524061696.00 ,2748469248.00 ,2879553536.00 ,2773979136.00 ,2791874560.00 ,2823028736.00 ,2746126336.00 ,2762997760.00 ,2776866816.00 ,2749194240.00 ,2778038272.00 ,2846257152.00 ,2684850176.00 ,,175033298944.00 
12:16:00,9720582144.00 ,2935771136.00 ,2763296768.00 ,2795347968.00 ,2732924928.00 ,2774339584.00 ,2802532352.00 ,2780479488.00 ,2769141760.00 ,2717491200.00 ,2735185920.00 ,2738733056.00 ,2638479360.00 ,2738569216.00 ,2749394944.00 ,2789113856.00 ,2845597696.00 ,2750902272.00 ,2681368576.00 ,2778157056.00 ,2778226688.00 ,2751528960.00 ,2796003328.00 ,2803146752.00 ,2757107712.00 ,2762891264.00 ,2813382656.00 ,2775027712.00 ,2682683392.00 ,2769403904.00 ,2761351168.00 ,2797658112.00 ,2746171392.00 ,2726154240.00 ,2585300992.00 ,2786738176.00 ,2790608896.00 ,2776477696.00 ,2809135104.00 ,2772615168.00 ,2803929088.00 ,2603315200.00 ,2765258752.00 ,2773655552.00 ,2596397056.00 ,2780258304.00 ,2585231360.00 ,2811797504.00 ,2523607040.00 ,2740191232.00 ,2879266816.00 ,2774097920.00 ,2777878528.00 ,2826149888.00 ,2745446400.00 ,2761617408.00 ,2774372352.00 ,2737463296.00 ,2783789056.00 ,2844442624.00 ,2683650048.00 ,,175050838016.00 
